Frequency (Hz)	Level (dB)
1901.367188	-51.116112
1904.296875	-50.512756
1907.226562	-49.643658
1910.156250	-49.689373
1913.085938	-50.164364
1916.015625	-49.765942
1918.945312	-49.841522
1921.875000	-49.368237
1924.804688	-49.263504
1927.734375	-48.834835
1930.664062	-48.484715
1933.593750	-49.583935
1936.523438	-49.084026
1939.453125	-48.119583
1942.382812	-48.245415
1945.312500	-49.310257
1948.242188	-48.780746
1951.171875	-48.739738
1954.101562	-48.895126
1957.031250	-48.771332
1959.960938	-48.548698
1962.890625	-48.555992
1965.820312	-49.393436
1968.750000	-49.699608
1971.679688	-49.679905
1974.609375	-50.127228
1977.539062	-49.870766
1980.468750	-49.904064
1983.398438	-50.059521
1986.328125	-49.932842
1989.257812	-50.868412
1992.187500	-50.453236
1995.117188	-50.733261
1998.046875	-51.024513
2000.976562	-51.754158
2003.906250	-52.072449
2006.835938	-51.607750
2009.765625	-51.771835
2012.695312	-51.630020
2015.625000	-52.427170
2018.554688	-52.590435
2021.484375	-52.596653
2024.414062	-52.963585
2027.343750	-53.074017
2030.273438	-52.852211
2033.203125	-52.734806
2036.132812	-53.177109
2039.062500	-53.118340
2041.992188	-53.039795
2044.921875	-53.570076
2047.851562	-54.456749
2050.781250	-54.199299
2053.710938	-53.590904
2056.640625	-53.451981
2059.570312	-53.807735
2062.500000	-54.025684
2065.429688	-54.603195
2068.359375	-55.288166
2071.289062	-54.734383
2074.218750	-54.285477
2077.148438	-54.635677
2080.078125	-54.350723
2083.007812	-54.670452
2085.937500	-54.736366
2088.867188	-55.453690
2091.796875	-55.282574
2094.726562	-54.842098
2097.656250	-55.076618
2100.585938	-55.263496
2103.515625	-55.202843
2106.445312	-54.873180
2109.375000	-55.489777
2112.304688	-55.065445
2115.234375	-54.945633
2118.164062	-54.707199
2121.093750	-55.076588
2124.023438	-55.445213
2126.953125	-55.633091
2129.882812	-55.165230
2132.812500	-55.287769
2135.742188	-55.061855
2138.671875	-55.425236
2141.601562	-54.866287
2144.531250	-55.168472
2147.460938	-55.541603
2150.390625	-54.728722
2153.320312	-54.756046
2156.250000	-54.347782
2159.179688	-55.421284
2162.109375	-54.980316
2165.039062	-54.790421
2167.968750	-54.773785
2170.898438	-55.528618
2173.828125	-54.485844
2176.757812	-55.422920
2179.687500	-54.423347
2182.617188	-54.344349
2185.546875	-54.095501
2188.476562	-54.193516
2191.406250	-54.037571
2194.335938	-54.569920
2197.265625	-54.997925
2200.195312	-53.867039
2203.125000	-53.873196
2206.054688	-54.099239
2208.984375	-54.142540
2211.914062	-54.013161
2214.843750	-53.874928
2217.773438	-54.014713
2220.703125	-53.419571
2223.632812	-53.371189
2226.562500	-53.412773
2229.492188	-53.489899
2232.421875	-53.510159
2235.351562	-53.613094
2238.281250	-54.286114
2241.210938	-53.614281
2244.140625	-53.761097
2247.070312	-54.239395
2250.000000	-54.440285
2252.929688	-53.756126
2255.859375	-53.716949
2258.789062	-53.716816
2261.718750	-53.765022
2264.648438	-54.155571
2267.578125	-54.199638
2270.507812	-54.413937
2273.437500	-53.644463
2276.367188	-53.631943
2279.296875	-54.628658
