Frequency (Hz)	Level (dB)
3413.085938	-60.605373
3416.015625	-60.330364
3418.945312	-59.995918
3421.875000	-60.061241
3424.804688	-59.955696
3427.734375	-60.051743
3430.664062	-59.190830
3433.593750	-58.538803
3436.523438	-58.811703
3439.453125	-58.908272
3442.382812	-58.716080
3445.312500	-59.278252
3448.242188	-58.167866
3451.171875	-58.764294
3454.101562	-59.448006
3457.031250	-58.712864
3459.960938	-58.733604
3462.890625	-59.223198
3465.820312	-60.328087
3468.750000	-59.951374
3471.679688	-59.840012
3474.609375	-59.830246
3477.539062	-60.532341
3480.468750	-60.280464
3483.398438	-60.747242
