Frequency (Hz)	Level (dB)
264.160156	-44.117737
264.648438	-42.366154
265.136719	-42.903629
265.625000	-43.115490
266.113281	-43.378300
266.601562	-44.642685
267.089844	-42.518616
267.578125	-42.626270
268.066406	-40.547520
268.554688	-43.874207
269.042969	-41.752354
269.531250	-41.524498
270.019531	-45.986900
270.507812	-44.591568
270.996094	-42.787121
271.484375	-42.603981
271.972656	-43.140388
272.460938	-42.062172
272.949219	-43.149307
273.437500	-42.899151
273.925781	-44.829586
274.414062	-42.648254
274.902344	-43.906754
275.390625	-42.980465
275.878906	-42.313393
276.367188	-42.584778
276.855469	-44.680965
277.343750	-42.269707
277.832031	-46.632965
278.320312	-42.026974
278.808594	-43.820797
279.296875	-44.308010
279.785156	-43.532379
280.273438	-43.073467
280.761719	-43.545071
281.250000	-43.480442
281.738281	-43.454487
282.226562	-43.991238
282.714844	-43.213863
283.203125	-42.450455
283.691406	-43.024006
284.179688	-42.498394
284.667969	-43.803791
285.156250	-44.699993
285.644531	-43.147125
286.132812	-43.883713
286.621094	-42.933102
287.109375	-44.572765
287.597656	-47.918774
288.085938	-45.466236
288.574219	-44.258152
289.062500	-42.919502
289.550781	-43.714203
290.039062	-44.997223
290.527344	-45.506992
291.015625	-44.963764
291.503906	-46.073334
291.992188	-44.683537
292.480469	-43.265503
292.968750	-42.719776
293.457031	-43.803349
293.945312	-47.298180
294.433594	-46.149433
294.921875	-44.769913
295.410156	-44.716438
295.898438	-40.923172
296.386719	-43.022812
296.875000	-43.764652
297.363281	-44.696182
297.851562	-43.261269
298.339844	-43.692410
298.828125	-45.378925
299.316406	-41.074093
299.804688	-45.911846
300.292969	-49.258209
300.781250	-44.390766
301.269531	-42.799259
301.757812	-44.605106
302.246094	-44.791073
302.734375	-44.590195
303.222656	-45.470409
303.710938	-46.375225
304.199219	-45.029663
304.687500	-43.694225
305.175781	-43.489254
305.664062	-45.529915
306.152344	-47.676464
306.640625	-44.993252
307.128906	-44.315063
307.617188	-45.673191
308.105469	-45.769043
308.593750	-44.707569
309.082031	-42.455891
309.570312	-43.368938
310.058594	-45.115604
310.546875	-43.714695
311.035156	-45.210445
311.523438	-44.640244
312.011719	-45.831047
312.500000	-43.153980
312.988281	-43.175423
313.476562	-43.513145
313.964844	-45.423328
314.453125	-45.032455
314.941406	-43.288490
315.429688	-44.787083
315.917969	-47.739544
316.406250	-44.665565
316.894531	-46.020973
317.382812	-44.362461
317.871094	-46.484810
318.359375	-44.162815
318.847656	-43.321472
319.335938	-44.430305
319.824219	-44.289574
320.312500	-46.049011
320.800781	-44.906025
321.289062	-45.833252
321.777344	-44.476570
322.265625	-44.116489
322.753906	-45.389465
323.242188	-47.669289
323.730469	-46.467667
324.218750	-46.212078
324.707031	-45.487976
325.195312	-46.665730
325.683594	-47.902279
326.171875	-46.394478
326.660156	-45.199524
327.148438	-45.532337
327.636719	-42.125698
328.125000	-42.804939
328.613281	-45.338131
329.101562	-45.674736
329.589844	-46.625435
330.078125	-43.153782
330.566406	-43.515553
331.054688	-45.481972
331.542969	-45.402176
332.031250	-47.125851
332.519531	-45.846134
333.007812	-47.025211
333.496094	-47.485062
333.984375	-43.630424
334.472656	-45.023087
334.960938	-47.162220
335.449219	-45.433201
335.937500	-46.859631
336.425781	-46.964458
336.914062	-49.097481
337.402344	-46.012417
337.890625	-46.044960
338.378906	-46.463627
338.867188	-44.398293
339.355469	-44.645206
339.843750	-47.155540
340.332031	-46.537277
340.820312	-44.970158
341.308594	-45.803673
341.796875	-45.322990
342.285156	-46.896847
342.773438	-46.363125
343.261719	-46.246067
343.750000	-45.601051
344.238281	-44.362350
344.726562	-45.501675
345.214844	-44.996712
345.703125	-46.158180
346.191406	-43.921314
346.679688	-42.390545
347.167969	-45.312763
347.656250	-48.772579
348.144531	-46.604702
348.632812	-47.056503
349.121094	-44.889816
349.609375	-48.082306
350.097656	-44.086552
350.585938	-45.710705
351.074219	-43.962616
351.562500	-46.197182
352.050781	-45.727345
352.539062	-48.455246
353.027344	-47.907684
353.515625	-46.569435
354.003906	-43.023445
354.492188	-44.062149
354.980469	-44.198254
355.468750	-42.155434
355.957031	-43.724068
356.445312	-44.376152
356.933594	-46.683804
357.421875	-44.997280
357.910156	-43.692520
358.398438	-45.346722
358.886719	-45.842010
359.375000	-45.622894
359.863281	-46.873322
360.351562	-46.174217
360.839844	-47.474922
361.328125	-46.559120
361.816406	-44.439392
362.304688	-44.737850
362.792969	-47.998703
363.281250	-45.429554
363.769531	-44.109657
364.257812	-45.102459
364.746094	-48.502087
365.234375	-48.445778
365.722656	-46.984467
366.210938	-45.725906
366.699219	-43.390362
367.187500	-45.387897
367.675781	-45.160912
368.164062	-46.984001
368.652344	-45.854897
369.140625	-46.935791
