Frequency (Hz)	Level (dB)
317.382812	-48.256668
317.871094	-48.261066
318.359375	-49.343414
318.847656	-47.562824
319.335938	-48.991318
319.824219	-47.550320
320.312500	-46.147720
320.800781	-47.082352
321.289062	-49.752716
321.777344	-49.569580
322.265625	-47.400780
322.753906	-47.238693
323.242188	-48.181324
323.730469	-47.216618
324.218750	-46.670143
324.707031	-47.337658
325.195312	-48.041775
325.683594	-49.893272
326.171875	-47.521729
326.660156	-48.687542
327.148438	-46.964813
327.636719	-49.132465
328.125000	-50.548622
328.613281	-50.293121
329.101562	-48.214664
329.589844	-47.845551
330.078125	-48.348789
330.566406	-48.109818
331.054688	-49.276741
331.542969	-48.473946
332.031250	-48.263920
332.519531	-49.170696
333.007812	-50.729519
333.496094	-51.469040
333.984375	-49.635624
334.472656	-49.557632
334.960938	-49.431667
335.449219	-47.251637
335.937500	-50.338470
336.425781	-48.867374
336.914062	-47.572380
337.402344	-49.914539
337.890625	-47.673080
338.378906	-48.878296
338.867188	-47.776905
339.355469	-47.881725
339.843750	-49.823887
340.332031	-49.726788
340.820312	-51.405354
341.308594	-49.439621
341.796875	-51.819550
342.285156	-51.100933
342.773438	-48.444199
343.261719	-49.615276
343.750000	-51.000748
344.238281	-52.346581
344.726562	-49.871914
345.214844	-48.672550
345.703125	-50.827747
346.191406	-50.424473
346.679688	-49.501228
347.167969	-49.872250
347.656250	-49.629185
348.144531	-50.627167
348.632812	-50.038555
349.121094	-51.113422
349.609375	-50.017017
350.097656	-51.753689
350.585938	-51.949635
351.074219	-50.935806
351.562500	-50.012226
352.050781	-50.898693
352.539062	-50.957695
353.027344	-51.452869
353.515625	-52.042473
354.003906	-50.894627
354.492188	-48.988125
354.980469	-50.784885
355.468750	-53.466164
355.957031	-52.001255
356.445312	-51.797985
356.933594	-51.250763
357.421875	-49.701630
357.910156	-50.711536
358.398438	-50.977585
358.886719	-50.015335
359.375000	-50.376850
359.863281	-51.784126
360.351562	-50.249218
360.839844	-50.901676
361.328125	-50.495960
361.816406	-48.542355
362.304688	-50.656132
362.792969	-51.533283
363.281250	-52.295780
363.769531	-51.153000
364.257812	-50.305389
364.746094	-49.083694
365.234375	-48.464962
365.722656	-51.596497
366.210938	-50.630230
366.699219	-50.606209
367.187500	-49.974560
367.675781	-50.455463
368.164062	-52.706718
368.652344	-49.677753
369.140625	-51.806973
369.628906	-51.414806
370.117188	-52.538715
370.605469	-54.479244
371.093750	-54.001221
371.582031	-51.350784
372.070312	-52.345501
372.558594	-51.124271
373.046875	-50.699829
373.535156	-53.316589
374.023438	-50.542614
374.511719	-52.763000
375.000000	-51.205196
375.488281	-52.246342
375.976562	-49.108303
376.464844	-50.107723
376.953125	-53.497013
377.441406	-50.948765
377.929688	-51.224270
378.417969	-51.014233
378.906250	-49.898693
379.394531	-51.245937
379.882812	-51.329437
380.371094	-51.694992
380.859375	-52.249908
381.347656	-50.097984
381.835938	-52.232731
382.324219	-52.241699
382.812500	-50.211910
383.300781	-50.729206
383.789062	-51.031700
384.277344	-51.518398
384.765625	-50.545731
385.253906	-51.118355
385.742188	-49.197960
386.230469	-50.992786
386.718750	-52.737217
387.207031	-51.715343
387.695312	-51.664463
388.183594	-52.973232
388.671875	-51.021587
389.160156	-51.358673
389.648438	-49.632263
390.136719	-49.586285
390.625000	-49.717525
391.113281	-49.651039
391.601562	-51.770813
392.089844	-52.711498
392.578125	-50.707851
393.066406	-50.771408
393.554688	-52.604336
394.042969	-51.590534
394.531250	-52.021553
395.019531	-53.052128
395.507812	-52.640118
395.996094	-51.032261
396.484375	-51.889492
396.972656	-52.102135
397.460938	-50.775837
397.949219	-52.384125
398.437500	-55.377953
398.925781	-54.088951
399.414062	-52.732510
399.902344	-52.046913
400.390625	-51.833103
400.878906	-50.453785
401.367188	-54.370430
401.855469	-53.206612
402.343750	-53.789829
402.832031	-50.691822
403.320312	-53.245823
403.808594	-51.964275
404.296875	-51.619900
404.785156	-51.180595
405.273438	-51.841232
405.761719	-52.535275
406.250000	-51.544830
406.738281	-52.230484
407.226562	-51.231201
407.714844	-51.502464
408.203125	-51.611187
408.691406	-53.647640
409.179688	-53.701836
409.667969	-50.443058
410.156250	-52.357719
410.644531	-52.624794
411.132812	-51.362907
411.621094	-51.234158
412.109375	-53.466396
412.597656	-51.664993
413.085938	-50.916065
413.574219	-52.820061
414.062500	-52.534523
414.550781	-52.047623
415.039062	-51.764072
415.527344	-51.770721
416.015625	-51.153107
416.503906	-52.575878
416.992188	-51.158138
417.480469	-50.918476
417.968750	-53.389507
418.457031	-53.588326
418.945312	-52.321629
419.433594	-52.445393
419.921875	-52.301105
420.410156	-52.931973
420.898438	-53.444420
421.386719	-51.700581
421.875000	-51.406467
422.363281	-55.545235
422.851562	-53.794125
423.339844	-52.312763
423.828125	-51.335957
424.316406	-53.418926
424.804688	-52.760925
425.292969	-50.440357
425.781250	-53.146179
426.269531	-55.035023
426.757812	-54.583580
427.246094	-51.003799
427.734375	-53.812531
428.222656	-51.967064
428.710938	-51.736286
429.199219	-49.672440
429.687500	-51.289085
430.175781	-53.490509
430.664062	-52.464634
431.152344	-52.216091
431.640625	-51.537140
432.128906	-52.725956
432.617188	-51.144711
433.105469	-53.877518
433.593750	-52.801670
434.082031	-52.562111
434.570312	-53.104801
435.058594	-51.383247
435.546875	-53.752209
436.035156	-52.083927
436.523438	-53.538277
437.011719	-54.452366
437.500000	-51.361385
437.988281	-52.256916
438.476562	-53.162571
438.964844	-52.446720
439.453125	-52.299442
439.941406	-52.795612
440.429688	-50.616745
440.917969	-54.971878
441.406250	-54.663052
441.894531	-52.220592
442.382812	-53.408756
442.871094	-54.117329
443.359375	-52.304821
443.847656	-50.179565
444.335938	-51.977016
444.824219	-50.833714
445.312500	-52.433945
445.800781	-52.016903
446.289062	-52.237965
446.777344	-53.057945
447.265625	-55.027302
447.753906	-52.327831
448.242188	-52.429211
448.730469	-53.502522
449.218750	-50.985382
449.707031	-53.032307
450.195312	-52.624905
450.683594	-52.153881
451.171875	-51.697536
451.660156	-51.332260
452.148438	-52.532597
452.636719	-52.144630
453.125000	-53.580551
453.613281	-52.863384
454.101562	-51.821507
454.589844	-54.125412
455.078125	-54.705097
455.566406	-52.815910
456.054688	-52.364552
456.542969	-54.177547
457.031250	-50.569988
457.519531	-53.317719
458.007812	-53.011353
458.496094	-53.020306
458.984375	-51.694546
459.472656	-52.436138
459.960938	-52.101807
460.449219	-55.737640
460.937500	-55.027332
461.425781	-52.780598
461.914062	-52.797695
462.402344	-52.851646
462.890625	-52.550980
463.378906	-54.489529
463.867188	-52.200146
464.355469	-53.430283
464.843750	-51.581314
465.332031	-52.802166
465.820312	-52.794861
466.308594	-50.896797
466.796875	-54.235447
467.285156	-53.364758
467.773438	-52.980129
468.261719	-53.314922
468.750000	-54.127781
469.238281	-53.387779
469.726562	-52.734108
470.214844	-53.892426
470.703125	-51.837173
471.191406	-53.856216
471.679688	-52.126202
472.167969	-51.653988
472.656250	-53.461697
473.144531	-52.749928
473.632812	-54.182102
474.121094	-52.510254
474.609375	-52.388573
475.097656	-53.255436
475.585938	-52.310242
476.074219	-56.095802
476.562500	-52.094353
477.050781	-52.649391
477.539062	-50.166435
478.027344	-53.983250
478.515625	-52.736607
479.003906	-54.629528
479.492188	-54.778965
479.980469	-51.155163
480.468750	-53.861603
480.957031	-53.897686
481.445312	-52.415844
481.933594	-52.676353
482.421875	-53.236168
482.910156	-55.571934
483.398438	-50.602703
483.886719	-51.530758
484.375000	-54.661724
484.863281	-54.321243
485.351562	-53.038612
485.839844	-54.982777
486.328125	-55.696686
486.816406	-53.398258
487.304688	-55.937866
487.792969	-53.996925
488.281250	-52.728409
488.769531	-52.407238
489.257812	-51.736248
489.746094	-53.461132
490.234375	-54.019848
490.722656	-51.100262
491.210938	-50.136837
491.699219	-51.753483
492.187500	-51.204952
492.675781	-54.512264
493.164062	-52.102493
493.652344	-51.787872
494.140625	-52.502518
494.628906	-50.417732
495.117188	-53.515270
495.605469	-51.482895
496.093750	-51.997612
496.582031	-51.313786
497.070312	-53.023979
497.558594	-54.215378
498.046875	-51.105431
498.535156	-51.295490
499.023438	-52.239178
499.511719	-52.912350
500.000000	-53.767513
500.488281	-50.480118
500.976562	-52.465973
501.464844	-53.418705
501.953125	-51.543598
502.441406	-51.436062
502.929688	-52.309353
503.417969	-53.906265
503.906250	-53.929058
504.394531	-53.503689
504.882812	-54.160526
505.371094	-55.277103
505.859375	-52.539986
506.347656	-51.065517
506.835938	-53.070564
507.324219	-52.124424
507.812500	-54.105064
508.300781	-53.981358
508.789062	-53.231510
509.277344	-50.733402
509.765625	-51.314468
510.253906	-50.306870
510.742188	-51.558685
511.230469	-54.125004
511.718750	-51.633503
512.207031	-52.334339
512.695312	-50.746929
513.183594	-53.828793
513.671875	-54.060513
514.160156	-53.867062
514.648438	-53.947559
515.136719	-53.343189
515.625000	-51.554329
516.113281	-51.277985
516.601562	-54.333134
517.089844	-54.650951
517.578125	-53.716694
518.066406	-51.285961
518.554688	-51.145576
519.042969	-51.352077
519.531250	-51.062256
520.019531	-50.918770
520.507812	-52.220707
520.996094	-52.764435
521.484375	-51.495598
521.972656	-50.727039
522.460938	-52.349457
522.949219	-52.255363
523.437500	-53.199150
523.925781	-52.116245
524.414062	-52.304138
524.902344	-52.440269
525.390625	-50.722874
525.878906	-51.143955
526.367188	-49.659092
526.855469	-51.152794
527.343750	-53.489304
527.832031	-52.616100
528.320312	-51.044064
528.808594	-52.149712
529.296875	-51.486984
529.785156	-53.018410
530.273438	-52.945923
530.761719	-51.451916
531.250000	-51.050594
531.738281	-50.944504
532.226562	-53.192410
532.714844	-49.799252
533.203125	-49.313126
533.691406	-49.654453
534.179688	-50.554790
534.667969	-51.824680
535.156250	-52.116348
535.644531	-51.681919
536.132812	-48.355988
536.621094	-52.666042
537.109375	-49.260128
537.597656	-51.033516
538.085938	-52.058720
538.574219	-49.463821
539.062500	-48.299644
539.550781	-50.451374
540.039062	-49.638996
540.527344	-48.323505
541.015625	-51.552010
541.503906	-50.925461
541.992188	-51.168381
542.480469	-51.309940
542.968750	-50.175770
543.457031	-50.288448
543.945312	-50.182945
544.433594	-49.126583
544.921875	-52.837738
545.410156	-49.818630
545.898438	-48.889172
546.386719	-52.286072
546.875000	-51.946079
547.363281	-49.310940
547.851562	-49.627209
548.339844	-50.057884
548.828125	-49.325729
549.316406	-48.051296
549.804688	-48.632633
550.292969	-50.188644
550.781250	-49.276375
551.269531	-48.517677
551.757812	-48.972305
552.246094	-51.335106
552.734375	-50.680958
553.222656	-50.149014
553.710938	-50.571129
554.199219	-49.925640
554.687500	-48.303112
555.175781	-50.293121
555.664062	-47.874294
556.152344	-48.752609
556.640625	-48.799984
557.128906	-50.195549
557.617188	-48.994652
558.105469	-48.417461
558.593750	-50.693123
559.082031	-51.733582
559.570312	-48.822514
560.058594	-48.489891
560.546875	-49.551918
561.035156	-51.295227
561.523438	-50.199966
562.011719	-49.333038
562.500000	-49.816685
562.988281	-49.875854
563.476562	-49.221851
563.964844	-52.372608
564.453125	-52.788429
564.941406	-50.650627
565.429688	-51.792706
565.917969	-51.013737
566.406250	-52.446186
566.894531	-50.990105
567.382812	-51.116264
567.871094	-51.756424
568.359375	-53.718128
568.847656	-49.575100
569.335938	-50.624260
569.824219	-50.558609
570.312500	-50.273148
570.800781	-49.770210
571.289062	-51.876820
571.777344	-50.747864
572.265625	-52.045498
572.753906	-51.366127
