Frequency (Hz)	Level (dB)
2985.351562	-63.473934
2988.281250	-64.346146
2991.210938	-64.002785
2994.140625	-63.283360
2997.070312	-63.836826
3000.000000	-63.885509
3002.929688	-64.384209
3005.859375	-63.688984
3008.789062	-64.830605
3011.718750	-64.292519
3014.648438	-63.916069
3017.578125	-64.230965
3020.507812	-64.595863
3023.437500	-64.660233
3026.367188	-64.850204
3029.296875	-64.496872
3032.226562	-63.937393
3035.156250	-63.793106
3038.085938	-64.735626
3041.015625	-64.032692
3043.945312	-64.901733
3046.875000	-64.406242
3049.804688	-63.679844
3052.734375	-64.439728
3055.664062	-63.796619
3058.593750	-63.666241
3061.523438	-63.244370
3064.453125	-63.436039
3067.382812	-63.592678
3070.312500	-63.883434
3073.242188	-63.752728
3076.171875	-62.931232
3079.101562	-62.899231
3082.031250	-61.889324
3084.960938	-62.408672
3087.890625	-62.040630
3090.820312	-62.441383
3093.750000	-61.864204
3096.679688	-60.761608
3099.609375	-61.714016
3102.539062	-61.151268
3105.468750	-60.985283
3108.398438	-60.743580
3111.328125	-60.013031
3114.257812	-60.188648
3117.187500	-60.432129
3120.117188	-59.778374
3123.046875	-59.748478
3125.976562	-59.653122
3128.906250	-59.594196
3131.835938	-60.245106
3134.765625	-58.398399
3137.695312	-59.228020
3140.625000	-58.051670
3143.554688	-58.856087
3146.484375	-58.552235
3149.414062	-58.512684
3152.343750	-58.552563
3155.273438	-58.055000
3158.203125	-58.859703
3161.132812	-58.525906
3164.062500	-58.693954
3166.992188	-59.082710
3169.921875	-59.646969
3172.851562	-59.505508
3175.781250	-59.535675
3178.710938	-60.160042
3181.640625	-60.603657
3184.570312	-60.418030
3187.500000	-60.057327
3190.429688	-60.306271
3193.359375	-60.994011
3196.289062	-60.810047
3199.218750	-61.214668
3202.148438	-61.935993
3205.078125	-61.230148
3208.007812	-61.685635
3210.937500	-62.429203
3213.867188	-62.531284
3216.796875	-63.482159
3219.726562	-62.885792
3222.656250	-64.360329
3225.585938	-63.932316
3228.515625	-63.416153
3231.445312	-64.110031
3234.375000	-63.819294
3237.304688	-63.946060
3240.234375	-63.909924
3243.164062	-64.785660
3246.093750	-64.462784
3249.023438	-64.064529
3251.953125	-64.715446
3254.882812	-64.332169
3257.812500	-64.259880
3260.742188	-64.812965
3263.671875	-64.544685
3266.601562	-64.329613
3269.531250	-65.423576
3272.460938	-64.921249
