Frequency (Hz)	Level (dB)
399.414062	-56.688122
399.902344	-56.121906
400.390625	-53.639511
400.878906	-55.841568
401.367188	-57.278961
401.855469	-56.238518
402.343750	-55.307686
402.832031	-54.734089
403.320312	-56.320240
403.808594	-56.277267
404.296875	-54.770084
404.785156	-55.834423
405.273438	-54.062744
405.761719	-54.551346
406.250000	-56.989101
406.738281	-55.114079
407.226562	-54.333725
407.714844	-56.584557
408.203125	-56.042442
408.691406	-56.257442
409.179688	-55.314442
409.667969	-55.153671
410.156250	-54.902275
410.644531	-57.083622
411.132812	-54.108692
411.621094	-53.739319
412.109375	-54.034466
412.597656	-53.167320
413.085938	-53.432259
413.574219	-54.340816
414.062500	-53.311516
414.550781	-51.961506
415.039062	-52.798618
415.527344	-53.228985
416.015625	-51.682964
416.503906	-52.018398
416.992188	-52.907711
417.480469	-52.758205
417.968750	-51.903957
418.457031	-51.267582
418.945312	-52.173935
419.433594	-52.381096
419.921875	-50.723351
420.410156	-50.729134
420.898438	-48.880882
421.386719	-51.904419
421.875000	-51.152122
422.363281	-50.582554
422.851562	-51.373569
423.339844	-52.344509
423.828125	-48.966583
424.316406	-51.373718
424.804688	-51.802139
425.292969	-50.483185
425.781250	-49.983124
426.269531	-49.379547
426.757812	-49.815731
427.246094	-50.002182
427.734375	-51.322830
428.222656	-51.322773
428.710938	-51.290562
429.199219	-53.261723
429.687500	-54.745815
430.175781	-54.499607
430.664062	-52.341736
431.152344	-53.798611
431.640625	-55.512291
432.128906	-54.651096
432.617188	-53.490536
433.105469	-52.829929
433.593750	-55.364906
434.082031	-54.749687
434.570312	-54.873764
435.058594	-54.279732
435.546875	-55.384785
436.035156	-54.537403
436.523438	-56.043369
437.011719	-53.266518
437.500000	-55.620377
437.988281	-55.121136
438.476562	-54.604527
438.964844	-56.725422
439.453125	-56.372780
439.941406	-56.078983
440.429688	-55.164829
440.917969	-56.830738
441.406250	-55.274902
441.894531	-55.375065
442.382812	-55.142658
442.871094	-54.645695
443.359375	-56.987499
443.847656	-57.246235
444.335938	-55.892979
444.824219	-55.893284
445.312500	-57.816013
445.800781	-58.482529
