Frequency (Hz)	Level (dB)
1543.945312	-55.246872
1546.875000	-54.955433
1549.804688	-55.233719
1552.734375	-55.830093
1555.664062	-55.820469
1558.593750	-55.763523
1561.523438	-56.732376
1564.453125	-58.011280
1567.382812	-57.574364
1570.312500	-58.444698
1573.242188	-58.132828
1576.171875	-57.153728
1579.101562	-57.938107
1582.031250	-57.807980
1584.960938	-58.122818
1587.890625	-58.195518
1590.820312	-58.284824
1593.750000	-59.060863
1596.679688	-58.789616
1599.609375	-59.602909
1602.539062	-59.196785
1605.468750	-59.646965
1608.398438	-59.475376
1611.328125	-59.616249
1614.257812	-59.164993
1617.187500	-59.368893
1620.117188	-59.720722
1623.046875	-59.924091
1625.976562	-59.262768
1628.906250	-59.703247
1631.835938	-59.512314
1634.765625	-58.836739
1637.695312	-59.702942
1640.625000	-59.465652
1643.554688	-60.107082
1646.484375	-59.489262
1649.414062	-59.167946
1652.343750	-59.067562
1655.273438	-58.407967
1658.203125	-59.028290
1661.132812	-58.767582
1664.062500	-58.606800
1666.992188	-58.688118
1669.921875	-58.269688
1672.851562	-58.243793
1675.781250	-58.265190
1678.710938	-57.212490
1681.640625	-57.388306
1684.570312	-57.849464
1687.500000	-57.632511
1690.429688	-57.194263
1693.359375	-57.081741
1696.289062	-57.323013
1699.218750	-57.095821
1702.148438	-57.109577
1705.078125	-57.207886
1708.007812	-56.859806
1710.937500	-56.994839
1713.867188	-56.845791
1716.796875	-58.041447
1719.726562	-57.423107
1722.656250	-56.818073
1725.585938	-56.556797
1728.515625	-55.955551
1731.445312	-55.787086
1734.375000	-56.335159
1737.304688	-56.512535
1740.234375	-56.353432
1743.164062	-56.347679
1746.093750	-56.293579
1749.023438	-55.709175
1751.953125	-56.411446
1754.882812	-56.348694
1757.812500	-56.064217
1760.742188	-56.520855
1763.671875	-56.076160
1766.601562	-56.000381
1769.531250	-56.719997
1772.460938	-55.967796
1775.390625	-56.400482
1778.320312	-56.687538
1781.250000	-55.987968
1784.179688	-56.738686
1787.109375	-58.121536
1790.039062	-57.801262
1792.968750	-57.775101
1795.898438	-57.176025
1798.828125	-57.829773
1801.757812	-58.104370
1804.687500	-58.922886
1807.617188	-57.820087
1810.546875	-57.447845
1813.476562	-58.106766
1816.406250	-58.667236
1819.335938	-58.140472
1822.265625	-58.876266
1825.195312	-58.724613
1828.125000	-58.908966
1831.054688	-58.988586
1833.984375	-59.171413
1836.914062	-59.124847
1839.843750	-59.273693
1842.773438	-59.507984
1845.703125	-59.207878
1848.632812	-58.765076
1851.562500	-58.991325
1854.492188	-59.115150
1857.421875	-58.735752
1860.351562	-58.971466
1863.281250	-59.838783
1866.210938	-59.462784
1869.140625	-59.506950
1872.070312	-58.591743
1875.000000	-59.317150
1877.929688	-58.873779
1880.859375	-58.991554
1883.789062	-60.007507
1886.718750	-58.809006
1889.648438	-59.159813
1892.578125	-58.717731
1895.507812	-58.627476
1898.437500	-58.859005
1901.367188	-58.528591
1904.296875	-59.045204
1907.226562	-57.753132
1910.156250	-58.118473
1913.085938	-58.647072
1916.015625	-57.647957
1918.945312	-58.719757
1921.875000	-58.582382
1924.804688	-57.659607
1927.734375	-58.265060
1930.664062	-57.952801
1933.593750	-57.768551
1936.523438	-57.675846
1939.453125	-57.665539
1942.382812	-57.428654
1945.312500	-57.956917
1948.242188	-56.726231
1951.171875	-56.838764
1954.101562	-56.464523
1957.031250	-56.984581
1959.960938	-57.427113
1962.890625	-55.254051
1965.820312	-56.590363
1968.750000	-56.231495
1971.679688	-56.479488
1974.609375	-56.044502
1977.539062	-56.072121
1980.468750	-56.317238
1983.398438	-56.068974
1986.328125	-55.415779
1989.257812	-55.935944
1992.187500	-55.267555
1995.117188	-55.434998
1998.046875	-56.367825
2000.976562	-55.635067
2003.906250	-56.864216
2006.835938	-55.614079
2009.765625	-56.027576
2012.695312	-56.075615
2015.625000	-56.755333
2018.554688	-56.409286
2021.484375	-56.363754
2024.414062	-56.915489
2027.343750	-56.749077
2030.273438	-57.741344
2033.203125	-57.160660
2036.132812	-57.454704
2039.062500	-57.337074
2041.992188	-57.784386
2044.921875	-58.286049
2047.851562	-57.808006
2050.781250	-58.168255
2053.710938	-57.433876
2056.640625	-57.747894
2059.570312	-57.813713
2062.500000	-58.581219
2065.429688	-58.106617
2068.359375	-57.702148
2071.289062	-58.334976
2074.218750	-58.478653
2077.148438	-59.428650
2080.078125	-58.306572
2083.007812	-57.769855
2085.937500	-58.101833
2088.867188	-58.498856
2091.796875	-58.118561
2094.726562	-59.592094
2097.656250	-58.710354
2100.585938	-58.955547
2103.515625	-59.060207
2106.445312	-58.804024
2109.375000	-58.612080
2112.304688	-59.025997
2115.234375	-59.091351
2118.164062	-58.805496
2121.093750	-58.647511
2124.023438	-58.006577
2126.953125	-58.787525
2129.882812	-58.091888
2132.812500	-58.740311
2135.742188	-57.113464
2138.671875	-57.744816
2141.601562	-58.423195
2144.531250	-57.485027
2147.460938	-57.357193
2150.390625	-56.924564
2153.320312	-56.625118
2156.250000	-56.715134
2159.179688	-56.549858
2162.109375	-57.119057
2165.039062	-56.713356
2167.968750	-56.318306
2170.898438	-56.540024
2173.828125	-56.001808
2176.757812	-55.955540
2179.687500	-55.261791
2182.617188	-55.687096
2185.546875	-55.449085
2188.476562	-55.278404
2191.406250	-54.940357
2194.335938	-54.279011
2197.265625	-53.872353
2200.195312	-53.860035
2203.125000	-53.692951
2206.054688	-53.833298
2208.984375	-54.025391
2211.914062	-54.088417
2214.843750	-53.506481
2217.773438	-53.785023
2220.703125	-52.932400
2223.632812	-54.267319
2226.562500	-53.786644
2229.492188	-54.369957
2232.421875	-54.648430
2235.351562	-54.627575
2238.281250	-54.717957
2241.210938	-54.892071
2244.140625	-55.129379
2247.070312	-55.642612
2250.000000	-55.853405
2252.929688	-54.447495
2255.859375	-55.257137
2258.789062	-55.865231
2261.718750	-55.616444
2264.648438	-56.583927
2267.578125	-57.046112
2270.507812	-56.213272
2273.437500	-56.623741
2276.367188	-56.314075
2279.296875	-57.423218
2282.226562	-57.160641
2285.156250	-57.112415
2288.085938	-57.194408
2291.015625	-58.199203
2293.945312	-57.992825
2296.875000	-58.442402
2299.804688	-58.009293
2302.734375	-57.454323
2305.664062	-58.052807
2308.593750	-57.851997
2311.523438	-58.651268
2314.453125	-58.361721
2317.382812	-58.623081
2320.312500	-58.082100
2323.242188	-58.054455
2326.171875	-58.557941
2329.101562	-57.752071
2332.031250	-58.002075
2334.960938	-57.469536
2337.890625	-58.415321
2340.820312	-58.407711
2343.750000	-57.874428
2346.679688	-58.151474
2349.609375	-57.719410
2352.539062	-58.148640
2355.468750	-57.960434
2358.398438	-57.171604
2361.328125	-57.140636
2364.257812	-56.700649
2367.187500	-56.489788
2370.117188	-57.094124
2373.046875	-56.675026
2375.976562	-56.246265
2378.906250	-56.462677
2381.835938	-55.831474
2384.765625	-55.719139
2387.695312	-55.319092
2390.625000	-56.031738
2393.554688	-55.510590
2396.484375	-54.802876
2399.414062	-54.003838
2402.343750	-54.852116
2405.273438	-53.924873
2408.203125	-53.234951
2411.132812	-53.465664
2414.062500	-53.094048
2416.992188	-53.126530
2419.921875	-52.162006
2422.851562	-51.742508
2425.781250	-51.983154
2428.710938	-51.599373
2431.640625	-51.557209
2434.570312	-51.298534
2437.500000	-51.692406
2440.429688	-52.497345
2443.359375	-52.634148
2446.289062	-52.308918
2449.218750	-53.682003
2452.148438	-53.448883
2455.078125	-52.925510
2458.007812	-53.794239
2460.937500	-54.091919
2463.867188	-54.383869
2466.796875	-54.820656
2469.726562	-54.387478
2472.656250	-54.868954
2475.585938	-55.151863
2478.515625	-55.037525
2481.445312	-55.772778
2484.375000	-55.472767
2487.304688	-55.582809
2490.234375	-56.359505
2493.164062	-56.790924
2496.093750	-57.272148
2499.023438	-56.739300
2501.953125	-57.251263
2504.882812	-57.640045
2507.812500	-57.823700
2510.742188	-57.988869
2513.671875	-57.779236
2516.601562	-58.073444
2519.531250	-57.152710
2522.460938	-57.381702
2525.390625	-57.246384
2528.320312	-58.356655
2531.250000	-57.601402
2534.179688	-58.070568
2537.109375	-58.961926
2540.039062	-59.211605
2542.968750	-58.307335
2545.898438	-58.209553
2548.828125	-57.662098
2551.757812	-58.226830
2554.687500	-58.120499
2557.617188	-57.696194
2560.546875	-57.872787
2563.476562	-57.884544
2566.406250	-57.648758
2569.335938	-58.014477
2572.265625	-56.990108
2575.195312	-56.680050
2578.125000	-57.287304
2581.054688	-56.795856
2583.984375	-56.288052
2586.914062	-55.911095
2589.843750	-55.877506
2592.773438	-55.424274
2595.703125	-56.201565
2598.632812	-55.810966
2601.562500	-54.725700
2604.492188	-54.753021
2607.421875	-54.194889
2610.351562	-54.155392
2613.281250	-53.718842
2616.210938	-54.006645
2619.140625	-53.419285
2622.070312	-53.418053
2625.000000	-52.608551
2627.929688	-51.720863
2630.859375	-51.484867
2633.789062	-50.595531
2636.718750	-50.992649
2639.648438	-50.758846
2642.578125	-50.637348
2645.507812	-51.020950
2648.437500	-50.987637
2651.367188	-51.330379
2654.296875	-51.423210
2657.226562	-51.441418
2660.156250	-52.298923
2663.085938	-52.595306
2666.015625	-53.049053
2668.945312	-53.819717
2671.875000	-54.119164
