Frequency (Hz)	Level (dB)
294.921875	-62.453423
295.410156	-61.221062
295.898438	-61.271900
296.386719	-62.005947
296.875000	-61.276688
297.363281	-63.278374
297.851562	-60.929962
298.339844	-59.846397
298.828125	-60.397629
299.316406	-60.682487
299.804688	-60.415558
300.292969	-60.731205
300.781250	-59.976398
301.269531	-59.590214
301.757812	-59.931133
302.246094	-61.637218
302.734375	-59.478176
303.222656	-63.666405
303.710938	-62.885582
304.199219	-62.346577
304.687500	-60.353317
305.175781	-62.753052
305.664062	-63.030441
306.152344	-64.599709
306.640625	-63.130608
307.128906	-62.748386
307.617188	-66.359604
308.105469	-64.195686
308.593750	-63.902630
309.082031	-64.295074
309.570312	-64.788673
310.058594	-64.144325
310.546875	-65.381226
311.035156	-64.220314
311.523438	-66.401924
312.011719	-67.175575
312.500000	-67.256607
312.988281	-66.659561
313.476562	-66.172882
313.964844	-69.980087
314.453125	-67.362045
314.941406	-66.095078
315.429688	-69.807823
315.917969	-65.897354
316.406250	-66.123230
316.894531	-69.137703
317.382812	-69.245575
317.871094	-71.170639
318.359375	-69.055748
318.847656	-68.947891
319.335938	-69.786812
319.824219	-68.297729
320.312500	-69.969826
320.800781	-69.158974
321.289062	-69.057755
321.777344	-68.995361
322.265625	-69.205078
322.753906	-69.050316
323.242188	-67.534096
323.730469	-69.033379
324.218750	-70.350990
324.707031	-70.216454
325.195312	-70.705124
325.683594	-69.169678
326.171875	-67.830437
326.660156	-68.842659
327.148438	-67.405426
327.636719	-70.226662
328.125000	-68.970802
328.613281	-69.222900
329.101562	-69.102509
329.589844	-70.228401
330.078125	-68.720634
330.566406	-67.828835
331.054688	-68.513382
331.542969	-67.905052
332.031250	-67.647102
332.519531	-70.839966
333.007812	-69.383942
333.496094	-70.858528
333.984375	-69.028885
334.472656	-69.532097
334.960938	-69.174675
335.449219	-68.141670
335.937500	-67.389854
336.425781	-68.331589
336.914062	-69.018211
337.402344	-67.151505
337.890625	-67.626930
338.378906	-68.585480
338.867188	-67.341148
339.355469	-70.590210
339.843750	-68.375580
340.332031	-67.621773
340.820312	-68.120102
341.308594	-69.195641
341.796875	-72.298828
342.285156	-66.928215
342.773438	-66.641853
343.261719	-67.351234
343.750000	-65.386078
344.238281	-65.534447
344.726562	-68.751404
345.214844	-66.949394
345.703125	-66.360962
346.191406	-65.444862
346.679688	-67.181488
347.167969	-64.758263
347.656250	-66.607323
348.144531	-65.055855
348.632812	-65.036179
349.121094	-66.185562
349.609375	-67.477905
350.097656	-64.960266
350.585938	-66.295456
351.074219	-64.854790
351.562500	-62.271774
352.050781	-63.504154
352.539062	-63.658463
353.027344	-65.406670
353.515625	-65.507133
354.003906	-63.384766
354.492188	-64.885696
354.980469	-63.839470
355.468750	-65.684120
355.957031	-62.908894
356.445312	-61.237442
356.933594	-64.261581
357.421875	-60.981312
357.910156	-61.847176
358.398438	-63.972122
358.886719	-63.978313
359.375000	-61.456249
359.863281	-60.068222
360.351562	-60.660000
360.839844	-60.178772
361.328125	-63.529320
361.816406	-61.880753
362.304688	-59.906487
362.792969	-60.954201
363.281250	-59.419159
363.769531	-59.380878
364.257812	-59.644093
364.746094	-58.692806
365.234375	-58.986412
365.722656	-57.432713
366.210938	-58.131542
366.699219	-58.293152
367.187500	-59.123322
367.675781	-57.711716
368.164062	-58.157684
368.652344	-57.159954
369.140625	-56.194458
369.628906	-56.392700
370.117188	-56.226707
370.605469	-56.273354
371.093750	-55.533085
371.582031	-56.106121
372.070312	-53.976242
372.558594	-54.774235
373.046875	-54.663731
373.535156	-52.100544
374.023438	-55.260437
374.511719	-54.878220
375.000000	-54.530151
375.488281	-54.798473
375.976562	-53.065182
376.464844	-52.906757
376.953125	-52.323360
377.441406	-54.163071
377.929688	-51.712456
378.417969	-53.662689
378.906250	-53.695404
379.394531	-52.264084
379.882812	-51.386356
380.371094	-51.988720
380.859375	-54.182129
381.347656	-51.590946
381.835938	-50.744236
382.324219	-54.852291
382.812500	-52.729668
383.300781	-52.481598
383.789062	-51.997540
384.277344	-52.509563
384.765625	-52.695686
385.253906	-53.333992
385.742188	-52.348137
386.230469	-54.583771
386.718750	-52.439186
387.207031	-53.328411
387.695312	-53.456341
388.183594	-56.100269
388.671875	-53.149986
389.160156	-54.230339
389.648438	-55.062630
390.136719	-55.253181
390.625000	-55.333691
391.113281	-54.606136
391.601562	-53.972912
392.089844	-54.579094
392.578125	-53.472160
393.066406	-52.936161
393.554688	-54.238251
394.042969	-52.487141
394.531250	-53.440098
395.019531	-54.401886
395.507812	-54.510464
395.996094	-53.641964
396.484375	-53.723282
396.972656	-55.876667
397.460938	-55.029335
397.949219	-53.616005
398.437500	-53.136463
398.925781	-55.666512
399.414062	-55.287693
399.902344	-53.423573
400.390625	-55.093018
